0.0,48.0,15.0,20.0,8.0,12.0,0.0,4.0,8.0,6.0,12.0,5.0,7.0,9.0,6.0,4.0,3.0,4.0,4.0,0.0,3.0,1.0,0.0,6.0,3.0,1.0,0.0,4.0,4.0,1.0,canJump
0.0,45.0,12.0,6.0,7.0,4.0,0.0,4.0,7.0,6.0,4.0,5.0,3.0,2.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,51.0,14.0,12.0,10.0,4.0,0.0,12.0,6.0,6.0,8.0,5.0,6.0,5.0,2.0,5.0,3.0,4.0,6.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,48.0,15.0,6.0,10.0,8.0,0.0,4.0,7.0,6.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,60.0,20.0,6.0,14.0,12.0,0.0,8.0,7.0,6.0,8.0,5.0,3.0,4.0,6.0,3.0,3.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,51.0,17.0,8.0,11.0,12.0,0.0,4.0,7.0,6.0,4.0,5.0,3.0,3.0,6.0,3.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,57.0,16.0,10.0,10.0,4.0,0.0,8.0,6.0,6.0,12.0,5.0,9.0,4.0,2.0,5.0,3.0,4.0,6.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,33.0,10.0,12.0,4.0,8.0,0.0,4.0,7.0,6.0,4.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,canJump
0.0,78.0,29.0,34.0,11.0,28.0,0.0,16.0,9.0,15.0,12.0,5.0,9.0,14.0,14.0,6.0,3.0,6.0,4.0,0.0,3.0,10.0,0.0,3.0,3.0,1.0,7.0,0.0,0.0,3.0,canJump
0.0,60.0,16.0,10.0,10.0,4.0,0.0,8.0,8.0,9.0,8.0,5.0,6.0,3.0,2.0,6.0,3.0,6.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,57.0,17.0,14.0,8.0,8.0,0.0,12.0,9.0,9.0,12.0,5.0,6.0,7.0,4.0,4.0,3.0,4.0,4.0,0.0,3.0,1.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,63.0,19.0,10.0,10.0,8.0,0.0,8.0,7.0,9.0,12.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,6.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,canJump
0.0,63.0,21.0,4.0,9.0,12.0,0.0,12.0,7.0,6.0,12.0,5.0,6.0,3.0,6.0,3.0,3.0,2.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,canJump
0.0,69.0,21.0,12.0,7.0,12.0,0.0,12.0,10.0,12.0,8.0,5.0,6.0,4.0,6.0,5.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,3.0,7.0,1.0,5.0,4.0,0.0,3.0,canJump
0.0,66.0,23.0,8.0,10.0,12.0,0.0,12.0,7.0,6.0,12.0,5.0,0.0,5.0,6.0,6.0,3.0,2.0,0.0,16.0,3.0,1.0,0.0,0.0,7.0,1.0,3.0,0.0,4.0,2.0,canJump
0.0,60.0,17.0,16.0,7.0,8.0,0.0,8.0,10.0,12.0,12.0,5.0,6.0,7.0,4.0,5.0,3.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,1.0,5.0,4.0,0.0,2.0,canJump
0.0,51.0,17.0,8.0,11.0,12.0,0.0,4.0,7.0,6.0,4.0,5.0,3.0,3.0,6.0,3.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,canJump
0.0,90.0,33.0,22.0,14.0,28.0,0.0,20.0,9.0,9.0,12.0,8.0,6.0,13.0,14.0,5.0,4.0,4.0,8.0,0.0,3.0,5.0,0.0,6.0,5.0,1.0,0.0,0.0,4.0,3.0,coinChange
0.0,75.0,28.0,20.0,14.0,28.0,0.0,20.0,8.0,9.0,4.0,8.0,0.0,11.0,14.0,5.0,4.0,2.0,8.0,0.0,3.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,coinChange
0.0,147.0,61.0,38.0,27.0,76.0,8.0,44.0,9.0,12.0,8.0,8.0,7.0,24.0,38.0,9.0,4.0,4.0,12.0,0.0,3.0,1.0,0.0,15.0,10.0,1.0,0.0,0.0,0.0,6.0,coinChange
0.0,96.0,36.0,28.0,20.0,36.0,0.0,32.0,9.0,12.0,8.0,8.0,3.0,15.0,18.0,6.0,4.0,2.0,8.0,0.0,3.0,4.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,4.0,coinChange
0.0,81.0,31.0,10.0,7.0,24.0,0.0,24.0,7.0,6.0,8.0,8.0,3.0,8.0,12.0,4.0,4.0,2.0,8.0,0.0,3.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,coinChange
0.0,141.0,42.0,27.0,23.0,4.0,28.0,4.0,22.0,33.0,24.0,14.0,16.0,17.0,2.0,15.0,9.0,8.0,4.0,0.0,5.0,7.0,6.0,3.0,0.0,7.0,7.0,8.0,4.0,2.0,coinChange
0.0,93.0,33.0,16.0,10.0,28.0,0.0,28.0,10.0,12.0,8.0,8.0,6.0,11.0,14.0,6.0,4.0,4.0,8.0,0.0,3.0,4.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,5.0,coinChange
0.0,117.0,33.0,16.0,13.0,4.0,8.0,12.0,9.0,12.0,20.0,8.0,14.0,10.0,2.0,11.0,4.0,8.0,10.0,12.0,3.0,1.0,4.0,3.0,2.0,1.0,6.0,4.0,4.0,3.0,coinChange
0.0,87.0,32.0,20.0,14.0,28.0,0.0,20.0,9.0,9.0,8.0,8.0,3.0,11.0,14.0,5.0,4.0,4.0,8.0,0.0,3.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,3.0,coinChange
0.0,99.0,32.0,22.0,15.0,28.0,0.0,20.0,8.0,15.0,8.0,8.0,7.0,15.0,14.0,8.0,4.0,4.0,10.0,0.0,3.0,1.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,3.0,coinChange
0.0,75.0,26.0,20.0,10.0,20.0,0.0,24.0,8.0,9.0,8.0,8.0,0.0,13.0,10.0,5.0,4.0,2.0,4.0,0.0,3.0,4.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,3.0,coinChange
0.0,114.0,35.0,12.0,12.0,4.0,8.0,16.0,11.0,18.0,16.0,8.0,10.0,9.0,2.0,9.0,4.0,6.0,9.0,0.0,3.0,9.0,4.0,6.0,0.0,1.0,6.0,4.0,8.0,1.0,coinChange
0.0,111.0,35.0,24.0,20.0,28.0,0.0,20.0,8.0,18.0,12.0,8.0,9.0,13.0,14.0,9.0,4.0,2.0,8.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,coinChange
0.0,81.0,31.0,22.0,10.0,28.0,4.0,28.0,9.0,9.0,8.0,8.0,4.0,14.0,14.0,5.0,4.0,2.0,8.0,0.0,3.0,4.0,2.0,9.0,5.0,1.0,0.0,0.0,0.0,5.0,coinChange
0.0,90.0,34.0,22.0,10.0,32.0,0.0,32.0,9.0,9.0,12.0,8.0,6.0,12.0,16.0,5.0,4.0,4.0,8.0,0.0,3.0,4.0,0.0,3.0,6.0,1.0,0.0,0.0,4.0,4.0,coinChange
0.0,78.0,28.0,18.0,8.0,28.0,0.0,20.0,9.0,12.0,4.0,8.0,4.0,12.0,14.0,6.0,4.0,4.0,8.0,0.0,3.0,4.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,3.0,coinChange
0.0,72.0,23.0,20.0,8.0,16.0,0.0,12.0,10.0,12.0,8.0,5.0,6.0,8.0,8.0,8.0,3.0,4.0,4.0,8.0,3.0,3.0,0.0,0.0,8.0,1.0,4.0,4.0,0.0,1.0,countPrimes
0.0,69.0,22.0,20.0,15.0,16.0,0.0,16.0,9.0,10.0,4.0,5.0,6.0,12.0,8.0,6.0,3.0,4.0,8.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,countPrimes
0.0,93.0,28.0,20.0,17.0,12.0,4.0,12.0,10.0,12.0,12.0,5.0,10.0,11.0,6.0,8.0,3.0,4.0,8.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,4.0,8.0,4.0,3.0,countPrimes
0.0,84.0,28.0,20.0,20.0,16.0,12.0,8.0,10.0,16.0,8.0,5.0,6.0,13.0,8.0,8.0,3.0,4.0,6.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,2.0,countPrimes
0.0,78.0,24.0,26.0,18.0,20.0,0.0,8.0,10.0,13.0,4.0,5.0,6.0,11.0,10.0,8.0,3.0,4.0,12.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,countPrimes
0.0,90.0,24.0,18.0,12.0,12.0,0.0,16.0,10.0,15.0,8.0,5.0,6.0,9.0,6.0,9.0,3.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,2.0,countPrimes
0.0,102.0,29.0,24.0,22.0,16.0,0.0,16.0,11.0,12.0,12.0,5.0,9.0,17.0,8.0,9.0,3.0,4.0,12.0,0.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,0.0,5.0,countPrimes
0.0,60.0,20.0,24.0,15.0,8.0,0.0,28.0,8.0,6.0,4.0,5.0,6.0,14.0,4.0,4.0,3.0,4.0,9.0,0.0,3.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,countPrimes
0.0,66.0,20.0,14.0,3.0,8.0,0.0,20.0,8.0,12.0,8.0,5.0,4.0,5.0,4.0,6.0,3.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,8.0,1.0,8.0,8.0,0.0,3.0,countPrimes
0.0,60.0,16.0,14.0,4.0,8.0,0.0,12.0,8.0,12.0,4.0,5.0,5.0,9.0,4.0,7.0,3.0,2.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,4.0,8.0,0.0,2.0,countPrimes
0.0,78.0,26.0,28.0,3.0,16.0,0.0,36.0,10.0,13.0,16.0,5.0,6.0,16.0,6.0,6.0,3.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,countPrimes
0.0,60.0,19.0,22.0,8.0,12.0,0.0,12.0,9.0,12.0,8.0,5.0,3.0,13.0,4.0,6.0,3.0,2.0,4.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,1.0,countPrimes
0.0,72.0,23.0,20.0,12.0,20.0,0.0,8.0,7.0,13.0,8.0,5.0,8.0,7.0,10.0,7.0,3.0,4.0,9.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,countPrimes
0.0,72.0,24.0,18.0,18.0,16.0,4.0,12.0,6.0,10.0,4.0,5.0,9.0,9.0,8.0,6.0,3.0,4.0,8.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,countPrimes
0.0,87.0,29.0,32.0,17.0,8.0,0.0,48.0,15.0,9.0,12.0,7.0,9.0,19.0,2.0,5.0,5.0,6.0,4.0,0.0,3.0,10.0,0.0,0.0,8.0,1.0,0.0,4.0,0.0,3.0,countPrimes
0.0,63.0,21.0,24.0,11.0,16.0,4.0,20.0,5.0,10.0,8.0,5.0,10.0,9.0,8.0,6.0,3.0,4.0,8.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,countPrimes
