-0.25541237,-0.37116733,0.050324287,0.06766513,-0.11472915,0.39803043,0.0020067836,0.62229997,0.24329424,-0.4738691,0.25498018,0.21489012,0.099122666,-0.17107481,-0.094979435,0.15126613,0.5112804,0.21486652,0.4363864,-0.5337906,-0.2841428,-0.6128201,0.27201757,0.34833893,0.2350696,0.04139793,0.3300184,-0.58133286,-0.5773444,0.3266455,-0.4047328,-0.24569546,-0.26944548,-0.5053163,-0.4320646,0.34975973,0.007724574,0.0,0.0055582183,-0.012911959,-0.011907641,0.010259749,0.014143809,-0.007685294,-0.0055582984,0.0,-0.013911374,0.012180805,0.0607031,-0.31299916,0.40704262,0.3037489,0.15896738,0.040969457,-0.53190327,0.40915883,-0.033168137,-0.1240823,0.42301047,0.14984506,-0.54566675,0.3919103,-0.4295466,0.50397205,-0.31616646,0.17262784,-0.41164306,-0.38429344,0.5336163,0.38300368,-0.4790918,0.17735457,-0.04215616,0.51757175,0.44060865,0.29141444,0.27492702,-0.21103382,-0.044911027,0.203367,-0.26655364,0.15986983,0.32611153,0.53520477,-0.3109483,-0.5146566,-0.0009819865,-0.43327284,0.5135,0.37983513,0.40396255,-0.030486345,0.026635468,0.21653378,0.09307003,0.2536166,-0.49007446,-0.30512068,0.54947996,-0.3901862,0.42592162,0.30762482,-0.26569188,-0.5238705,0.32348233,-0.014752344,0.2333391,-0.030591786,0.26545775,-0.18320484,-0.06707522,-0.29857638,0.12806404,-0.38758287,-0.15051559,0.5332296,0.38245165,-0.49170977,-0.40717494,-0.20941958,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.47648513,-0.4290724,-0.39545354,-0.49696004,-0.27225545,-0.3784508,-0.18299687,0.22009146,0.033076048,0.2317137,0.33612463,-0.30822456,-0.37115166,0.4688992,-0.35191107,0.24885526,0.0,-0.012547685,0.013721535,0.0,0.0,0.012639791,0.0,0.0076796473,-0.4977138,0.38167843,-0.03266023,0.6128955,-0.15168333,-0.80102354,0.34218037,-0.22751002,-0.0126116695,EQUAL
-0.34841874,-0.54031956,-0.34418076,0.5401456,0.1144447,0.26320213,-0.008357481,0.8117964,0.28827617,-0.4738691,0.47837883,0.13749087,-0.026018785,0.32005784,-0.0051154243,0.5907916,0.5672432,0.13400112,0.52407193,-0.51739466,0.111694194,-0.6128201,0.34923947,0.30304942,0.2038012,0.04305659,0.21094722,-0.077025644,-0.612046,0.46462286,-0.55793947,-0.110320635,-0.0044503394,-0.5053163,-0.32000357,0.4202486,-0.024061715,0.09534535,-0.034121443,0.2280267,0.05286335,0.019183522,0.016202223,0.25849867,0.31948507,0.0,0.108117715,0.024905901,0.0076667443,-0.18397231,0.47774208,0.3037489,0.47342762,-0.072966926,-0.53190327,0.2279812,-0.99276334,-0.3175073,0.2183677,0.040426187,-0.26498547,0.63303214,-0.4295466,0.9333145,-0.42912114,0.32843876,-0.30756608,-0.38429344,0.57806814,0.23381214,-0.4790918,-0.02970331,-0.3983863,0.8999489,0.7231286,0.16616915,0.39944077,-0.19184057,-0.044911027,-0.03998361,-0.37436762,0.12148053,0.15779635,0.49546194,0.24043861,-0.6757375,-0.0009819865,-0.7050624,0.445593,0.5469316,0.51143146,-0.09112547,-0.20778243,0.10386751,0.09307003,0.14076221,-1.7565823,-0.48152027,0.15020964,-0.4225969,0.97093123,0.34888902,-0.26569188,-0.46342093,0.51214844,0.029006004,0.20773241,-0.09300553,0.3841809,-0.085219674,-0.06707522,-1.2008603,0.25773805,-0.6309766,-0.6235633,0.41884398,0.51831394,0.5648843,-0.40717494,0.27747118,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.55978036,-0.37222534,-0.41322628,-0.5605983,-0.30482388,-0.4963369,-0.18299687,0.106062606,-0.088491775,0.40377685,0.4460085,-0.34458894,-0.62184435,0.34552577,-0.35191107,0.13590969,-0.041260816,0.101251006,0.048419368,-0.10715069,-0.027670229,-0.054214556,0.0,0.048401255,-0.72112584,0.50630146,0.12285606,0.5181058,-0.516179,-0.64073265,0.34218037,-0.3432351,0.10267046,MIN
-0.32030815,-0.38554326,-0.096210524,0.45715633,0.023848085,0.34117875,0.0787406,0.7009034,0.24942239,-0.4738691,0.3404581,0.118241124,0.14697233,-0.18539812,-0.23184282,0.34548372,0.55159026,0.14830227,0.29939404,-0.61704725,-0.37804705,-0.6128201,0.35967067,0.28874636,0.23189752,0.026998527,0.29566544,-0.27198467,-0.51966935,0.26008955,-0.7670315,-0.19679554,0.38550267,-0.5053163,-0.30822328,0.29647136,0.010038536,-0.014399702,-0.036607094,0.13712959,-0.019146746,-0.05224318,-0.040094327,-0.0016639207,-0.04965613,0.0,0.11149329,-0.036159534,-0.2591366,-0.23833469,0.36489877,1.4261595,-3.6832066,0.010625815,-0.53190327,0.2829218,-0.033168137,-0.10969253,0.4368834,0.14984506,-0.54566675,0.37751636,-0.4295466,0.50397205,-0.37902042,0.31374732,-0.6005193,0.29199025,0.6290809,0.320095,-0.4790918,0.04257285,-0.43402,0.6888818,0.33867574,0.4602043,0.01995818,-1.1691316,-0.044911027,-0.21267278,-0.43416718,0.26065618,0.13359,0.65630966,-1.1635,-0.5258624,-0.0009819865,-0.5594747,0.44332308,0.4114815,0.3214676,0.30150568,0.15876219,0.19101264,0.09307003,0.08701233,-0.52410114,-0.34481323,0.60935926,-0.01776316,0.10331024,0.28239757,-0.26569188,-0.5909592,0.2432996,0.13885354,0.01536021,0.39224744,0.31117675,-0.25579315,-0.06707522,-0.39258265,-0.2282009,-0.19393572,-0.24236146,0.66653126,0.53850645,-1.4638182,-0.40717494,-0.7119157,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.54481035,-0.37399203,-0.5400798,-0.39379305,-0.6831321,-0.41107818,-0.18299687,0.07500511,-0.03556246,0.25543636,0.2596869,0.079569876,-0.23983578,0.44651604,-0.35191107,0.070982024,-0.07844411,0.0066855247,-0.0785561,0.10323688,0.07606801,-0.010982869,0.0,-0.14194763,-0.4234017,0.41296518,-0.022153866,1.0418036,-0.42745832,-0.74950355,0.34218037,-0.112327255,0.007569826,MAX
-0.04436334,-0.38066334,0.13509443,0.31765154,0.056065977,0.47706398,-0.13924684,0.7598626,0.17661436,-0.4738691,0.26388863,0.24069613,0.19400549,-0.18861225,0.03331804,0.4068998,0.681422,0.31991005,0.3731273,-0.27109566,-0.3222616,-0.6128201,0.27094972,0.3727501,0.39117905,0.025108488,0.3796147,-0.21680415,-0.28563017,0.40945947,-0.43061948,0.017560558,-0.29003775,-0.5053163,-0.35765263,0.32863185,-0.01615913,-0.016773105,-0.019079246,0.113180436,0.051910687,-0.055320475,0.2636249,0.06728446,-0.093438156,0.0,0.13315006,-0.12029136,-0.04477447,-0.05913441,0.70208204,0.7085533,0.14218493,-0.15176183,-0.53190327,0.19760668,-0.04196062,-0.1487891,0.40694365,0.13900988,-0.56171566,0.37202772,-0.4295466,0.52471113,-0.43945107,0.43098694,-0.10058705,0.06681272,0.466125,0.21935438,-0.4790918,0.0010622191,-0.16169901,0.6206048,0.5442418,0.4503339,0.2585263,-0.32359993,-0.044911027,0.08359593,-0.32785195,0.2680702,0.42048308,0.6893563,-0.15655778,-0.58732754,-0.0009819865,-0.51291925,0.38665974,0.621686,0.6531519,0.33953542,-0.094483756,0.06250118,0.09307003,0.098928854,-0.5120675,-0.38825265,0.26978815,-0.5939728,0.7275265,0.26093167,-0.26569188,-0.5649883,0.21703318,0.06645025,0.35438803,0.16483994,0.1677159,-0.26595297,-0.06707522,-0.36628544,0.10393266,-0.38817257,-0.18886302,0.5407876,0.34164423,-0.5113909,-0.40717494,-0.22766265,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.54016274,-0.29759103,-0.27081344,-0.30192563,-0.3005095,-0.45569736,-0.18299687,0.14361206,-0.078537,0.5290296,0.6329587,0.11374976,-0.5174942,0.3296565,-0.35191107,0.10964404,-0.11999647,0.0769696,0.09195737,0.19878207,0.042646546,-0.14696082,0.0,-0.14709462,-0.4041433,0.58201426,0.1627366,0.88031036,-0.40765697,-0.70153916,0.34218037,-0.10844141,0.0730823,SUM
-0.35780197,-0.37116733,-0.022900775,0.27310655,-0.043517563,0.32952714,0.044013713,0.7680673,0.20186573,-0.4738691,0.32040384,0.1037114,0.2912666,-0.17107481,-0.01095118,0.24810123,0.5856035,0.15504064,0.15240768,-0.63255674,-0.35180363,-0.6128201,0.38580054,0.21646442,0.26538205,0.04139793,0.26947534,-0.47613555,-0.5205975,0.27392066,-1.2196658,-0.031604648,0.27938065,-0.5053163,-0.301714,0.18680789,0.017363312,0.0,-0.020373829,0.03279493,-0.029251045,-0.11265883,-0.07082949,0.0035026872,0.03408459,0.0,0.14727972,-0.1151118,-0.3539089,0.0026625553,0.74625593,0.93420976,-1.2871903,-0.26014912,-0.53190327,0.2245059,-0.033168137,-0.1240823,0.42301047,0.14984506,-0.54566675,0.3919103,-0.4295466,0.50397205,-0.35592324,0.29271686,-0.19018641,0.31532276,0.46626675,0.28936186,-0.4790918,-0.025779605,-1.2025651,0.6833509,0.5654132,0.4890412,-0.7342669,-0.25592726,-0.044911027,0.19772728,-0.32931894,0.3139109,0.42377502,0.7138224,-0.43635258,-0.57475567,-0.0009819865,-0.73730206,0.4978201,0.42564058,0.39599773,0.33074436,0.08367786,0.11388512,0.09307003,0.19077638,-0.5159601,-0.2149535,0.6545388,-0.21138266,0.21390171,0.2652795,-0.26569188,-0.58523375,0.27697828,0.23960727,0.5017377,0.5892836,0.27975962,-0.23861714,-0.06707522,-0.41884395,0.15562809,-0.32934564,-0.02640735,0.7489107,0.48296958,-0.6747847,-0.40717494,-0.3022304,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.52072483,-0.3303105,-0.36529973,-0.29401243,-0.41764793,-0.4688213,-0.18299687,0.13369463,0.04112025,0.27761388,0.33267382,0.04637975,-0.30098465,0.36160317,-0.35191107,0.19083354,-0.08217135,0.03356721,-0.047074348,0.116408706,0.04787413,-0.094111346,0.0,-0.14259538,-0.32684317,0.42378744,0.039791785,0.9408721,-0.28983846,-0.71043617,0.34218037,-0.12514839,0.043574065,MAX
-0.25779015,-0.37116733,0.044766128,0.064098455,-0.11774542,0.37712845,0.00040692696,0.61855966,0.26045218,-0.4738691,0.27551356,0.20506601,0.09674374,-0.17107481,-0.1005373,0.15264158,0.51275796,0.19408043,0.4308371,-0.53788847,-0.2668858,-0.6128201,0.2945622,0.336198,0.23279339,0.04139793,0.32446748,-0.58100086,-0.57682174,0.31302378,-0.40645152,-0.24733704,-0.2542618,-0.5053163,-0.42323193,0.34360513,0.005345766,0.0,0.0,-0.0129483165,-0.011737902,-0.011493202,0.009240295,-0.011262941,0.011338578,0.0,0.0097855795,-0.00045885466,0.0607031,-0.31061295,0.40442756,0.3037489,0.15896738,0.033260167,-0.53190327,0.40915883,-0.033168137,-0.1240823,0.42301047,0.14984506,-0.54566675,0.3919103,-0.4295466,0.50397205,-0.31616646,0.17803025,-0.41518384,-0.38429344,0.5336163,0.37752342,-0.4790918,0.17206895,-0.04215616,0.5156133,0.44178766,0.29141444,0.27492702,-0.2181221,-0.044911027,0.20735946,-0.26655364,0.16051814,0.32466564,0.53520477,-0.3109483,-0.5232441,-0.0009819865,-0.428927,0.5135,0.37640265,0.40681282,-0.030486345,0.026635468,0.21078183,0.09307003,0.25753853,-0.49007446,-0.30556577,0.54909515,-0.3901862,0.42592162,0.29939917,-0.26569188,-0.5195064,0.32348233,-0.01840304,0.23744926,-0.030591786,0.26545775,-0.19090915,-0.06707522,-0.29485634,0.12806404,-0.39370173,-0.14396393,0.5332296,0.38245165,-0.49726105,-0.40717494,-0.20323893,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.47648513,-0.43211073,-0.39313182,-0.49696004,-0.27225545,-0.3847419,-0.18299687,0.22417553,0.033076048,0.22927324,0.33780918,-0.30822456,-0.37115166,0.46226758,-0.35191107,0.2529075,0.0,-0.014138594,0.014600081,0.0,0.0,0.00522855,0.0,0.011409154,-0.4977138,0.37864158,-0.03412711,0.6128955,-0.15168333,-0.7979649,0.34218037,-0.23157337,-0.014168656,EQUAL
-0.05648692,-0.38086587,-0.0012916942,0.10907296,0.071047455,0.5055715,-0.110747136,0.8545926,0.17288953,-0.4738691,0.22091824,0.2786075,0.10742506,-0.18076076,0.123670936,0.2177531,0.6852084,0.30723673,0.33435735,-0.3003453,-0.31552485,-0.6128201,0.27290767,0.3597768,0.25243747,0.03169917,0.39389315,-0.4574839,-0.34704646,0.39167264,-0.51032966,-0.005250917,-0.24873975,-0.5053163,-0.32417834,0.33134988,-0.043619238,-0.00969878,0.03231417,-0.071500875,0.041747663,-0.072421,0.12897308,0.113371074,-0.12436707,0.0,0.21189304,-0.12737851,-0.05818632,-0.20901853,0.4874607,0.5549454,0.22397862,-0.11045372,-0.53190327,0.23431514,-0.042858645,-0.11439167,0.43259472,0.14984506,-0.54566675,0.3822164,-0.4295466,0.4942946,-0.42628458,0.5271261,-0.031186184,0.14186446,0.27438217,0.24553521,-0.4790918,0.053374313,-0.074235715,0.56831336,0.41558018,0.3627092,0.30865544,-0.24549276,-0.044911027,0.16080752,-0.31975818,0.25225496,0.45058945,0.7466751,-0.011299714,-0.5805846,-0.0009819865,-0.51822233,0.3665999,0.6163153,0.6647381,0.4020273,-0.08299216,0.06250229,0.09307003,0.08445627,-0.5122817,-0.2570067,0.48685062,-0.34311226,0.57335854,0.26792964,-0.26569188,-0.5689635,0.13185194,0.14024705,0.4133701,0.22537553,0.28869143,-0.3080328,-0.06707522,-0.40337345,0.05652553,-0.3566828,-0.1120405,0.616162,0.40151033,-0.5271665,-0.40717494,-0.24740028,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.5563287,-0.32508594,-0.3089043,-0.3041115,-0.18363962,-0.45592043,-0.18299687,0.11636462,-0.09453731,0.47795376,0.609331,0.1454811,-0.55505466,0.32610622,-0.35191107,0.09257116,-0.13501248,0.07812173,0.10346073,0.28050032,0.11600394,-0.13822506,0.0,-0.15273175,-0.35804546,0.590134,0.17512745,0.96259415,-0.39313155,-0.7029042,0.34218037,-0.11823244,0.07475237,SUM
-0.3075081,-0.38212657,0.20790431,0.18711975,-0.0071784304,0.32793438,0.2697763,0.6630029,0.33681458,-0.4738691,0.34315947,0.113404006,0.11941479,-0.18203881,-0.07741295,0.33804756,0.59730786,0.20115057,0.17572795,-0.6746117,-0.2629641,-0.6128201,0.36112988,0.2813321,0.2889311,0.030431619,0.25031602,-0.4283749,-0.583504,0.3555424,-0.7526332,0.091370985,-0.123522915,-0.5053163,-0.34385008,0.24090487,-0.015236217,-0.010966442,-0.011333118,0.037574317,-0.016502667,-0.105094545,-0.058193285,-0.033911746,-0.053554717,0.0,0.18613902,-0.11110443,-0.4653167,-0.109862566,0.647223,0.88346565,-1.8115731,-0.15247537,-0.53190327,0.3797792,-0.033168137,-0.11317427,0.43339354,0.14984506,-0.5564405,0.38098094,-0.4295466,0.4931735,-0.27996233,0.3562019,-0.20261762,0.2953207,0.6030938,0.23612098,-0.4790918,-0.10040672,-0.16256009,0.57915807,0.46755955,0.3028944,-0.28452381,-0.24630122,-0.044911027,0.23397173,-0.3509043,0.40680808,0.5564206,0.77064204,-0.625862,-0.5662361,-0.0009819865,-0.3789672,0.53578097,0.48421955,0.51325685,0.43880007,0.0051120324,0.08245915,0.09307003,0.14516672,-0.58583254,-0.2995561,0.56053096,-0.35620934,-0.33130664,0.26985046,-0.26569188,-0.22890408,0.4140479,0.13855973,0.4074856,0.36923844,0.33996934,-0.2572972,-0.06707522,-0.58754545,0.14300115,-0.28256685,0.6054749,1.5711817,0.30004355,-0.5163808,-0.40717494,-1.0262126,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.48617023,-0.39496034,-0.36910206,-0.36606076,-0.48283112,-0.46547356,-0.18299687,0.2888977,0.058897115,0.34453797,0.4464574,0.15407929,-0.43285754,0.34191927,-0.35191107,0.21274757,-0.01947762,0.042433217,0.019749772,0.1935521,0.03468223,-0.12278283,0.0,-0.14299381,-0.59144104,0.51493144,0.10820418,1.0293185,-0.49172008,-0.7009417,0.34218037,-0.2718166,0.040299922,MAX
-0.42244583,-0.6949822,0.18964116,0.19829659,0.0008503299,0.36195982,-0.050754152,0.6999657,0.27326193,-0.4738691,0.39616832,0.17218919,0.10963691,0.32151088,-0.088188194,0.255395,0.5789742,0.22773968,0.5112078,-0.3717827,-0.36095467,-0.6128201,0.45281857,0.34874588,0.13384795,0.064890206,0.34385222,-0.60629505,-0.44469523,0.37540138,-0.45511785,-0.03926305,-0.03274278,-0.5053163,-0.21758512,0.28135172,-0.05534004,0.20125552,-0.048420195,0.012567402,0.043420188,-0.03552862,0.014467537,0.15576516,0.23229264,0.0,0.09000605,-0.032317877,0.2510019,-0.27778637,0.10225339,0.3037489,0.7165324,0.10574917,-0.53190327,0.44354725,-0.50674796,-0.49906573,-0.10520989,0.06316637,-0.5865206,0.6914714,-0.4295466,1.0666211,-0.3215015,0.40539822,0.054151665,-0.41530445,0.6849856,0.27303588,-0.4790918,0.0312735,-0.4458621,0.40779898,-0.20528618,0.21974623,0.9581194,-0.46615335,-0.044911027,-0.47983366,-0.30183992,0.12172142,0.027765065,0.46300635,0.3786947,-0.38293454,-0.0009819865,-0.36674774,0.44368038,0.5602252,0.8503244,-0.089321114,-0.0015965417,0.11033616,0.09307003,0.18682443,-0.71106493,-0.38682863,-0.048918635,-0.45488784,1.2099277,0.43195447,-0.26569188,-0.5709741,0.2492808,0.08266712,0.42705274,-0.11007404,0.37995768,-0.18674839,-0.06707522,-0.40054518,0.20014639,-0.45927393,-0.35404116,0.45350793,0.5308839,0.7405263,-0.40717494,-0.966901,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.61467886,-0.2661584,0.18745115,-0.57610506,-0.38900644,-0.50435704,-0.18299687,0.1747337,-0.030459505,0.4287332,0.7851453,-0.31642976,-0.46715283,0.345839,-0.35191107,0.17446244,-0.010280846,0.10385983,0.24193549,-0.07666392,-0.020309495,-0.05680633,0.0,-0.04845705,-0.5027541,0.5092731,0.17903696,0.5601311,-0.5952317,-0.5726309,0.34218037,-0.23791501,0.08562074,MIN
-0.062346175,-0.3826729,0.07412665,0.41934887,0.11472925,0.43882105,-0.121703036,0.74693185,0.15365553,-0.4738691,0.20441711,0.21288651,0.1433991,-0.1825883,-0.06859133,0.39501968,0.7308003,0.29516304,0.34573862,-0.35959515,-0.35643372,-0.6128201,0.24323754,0.3627489,0.3697661,0.029881105,0.40381002,0.044830125,-0.18658508,0.42942944,-0.30727112,0.08014248,-0.31435513,-0.5053163,-0.38851812,0.38643938,-0.012759777,-0.011516829,-0.07733659,0.14422743,0.044514596,-0.06994165,0.19443499,0.05839267,-0.10274983,0.0,0.19490054,-0.1367269,-0.048482202,-0.029947635,0.70391876,0.64595467,0.31733418,-0.17730248,-0.53190327,0.1591422,-0.033168137,-0.11257123,0.43448812,0.16135773,-0.54566675,0.38039765,-0.4295466,0.49247628,-0.44817477,0.50736606,0.009022491,0.106940456,0.46383443,0.19408445,-0.4790918,-0.0056022233,-0.17384474,0.69572365,0.5886197,0.4867255,0.16461483,-0.28739044,-0.044911027,0.13967517,-0.35026076,0.25230846,0.39373404,0.67402804,-0.15667407,-0.58592176,-0.0009819865,-0.5214211,0.375611,0.61081487,0.61495155,0.25785187,-0.11003213,0.038030356,0.09307003,0.086508386,-0.5172758,-0.28802007,0.5025781,-0.3244101,0.55125624,0.27185652,-0.26569188,-0.56457704,0.14555432,0.13590036,0.4046047,0.15016034,0.24318543,-0.3626483,-0.06707522,-0.43929827,0.08174248,-0.38913435,-0.16418162,0.53512824,0.34991756,-0.5222585,-0.40717494,-0.24337353,0.07184112,-0.46094683,-0.20800981,0.3025053,0.077658296,0.2776991,0.27824265,-0.24333483,-0.56487244,-0.27470863,-0.27156827,-0.31082305,-0.38457686,-0.46048427,-0.18299687,0.13549443,-0.08904085,0.4976504,0.590103,0.020568673,-0.5878788,0.30523354,-0.35191107,0.09209378,-0.13160293,0.06286829,0.06177316,0.13286144,0.12242749,-0.15783264,0.0,-0.15841697,-0.38335517,0.56497896,0.13825671,0.7716455,-0.33683097,-0.695654,0.34218037,-0.11909005,0.058468457,SUM
